user_id,age,avg_bags_per_trip,avg_days_between_bookings,avg_discount_amount,avg_flight_fare,avg_hotel_price_per_night,avg_nights_per_stay,avg_party_size,avg_rooms_per_booking,avg_transaction_value,booking_velocity,browse_to_book_ratio,cancellation_frequency,cancellation_prone_score,cancellation_rate,clv_quartile,days_since_last_cancellation,days_since_signup,discount_dependency_score,discount_to_spend_ratio,discount_usage_rate,estimated_annual_clv,flight_discount_utilization,flight_only_bookings,flight_only_rate,hotel_discount_utilization,hotel_enthusiast_score,hotel_only_bookings,hotel_only_rate,median_session_duration_minutes,package_booking_rate,price_sensitivity_index,propensity_exclusive_discount,propensity_free_bag,propensity_free_hotel_night,propensity_hotel_meal,propensity_no_cancel_fee,recency_score,sessions_per_month,sessions_with_flight_discount,sessions_with_hotel_discount,total_bags,total_cancellations,total_flight_spend,total_flights_booked,total_hotel_nights,total_hotel_spend,total_hotels_booked,total_page_clicks,total_sessions
152583,37,2.0,378.0,0.0,367.83,213.0,2.0,1.0,1.0,290.415,0.1610449735449735,4.0,0.0,0.5,0.0,1,0.0,378,-0.1887149500655227,0.0,0.0,561.2385119047618,-0.0440965667977122,0,0.0,-0.3333333333333332,0.0625,0,0.0,2.25,0.5,0.0608294930875578,0.7012963821669898,0.6666666666666666,1.0,0.09732142857142857,0.4,1,0.6441798941798941,0,0,2.0,0,367.83,1,2.0,213.0,1,149,8
153982,45,0.5,125.33333333333331,0.0,276.09,280.5,1.0,1.0,1.0,278.295,0.3238031914893616,1.75,0.0,0.5,0.0,1,0.0,376,-0.2697791750098466,0.0,0.0,1081.3537101063828,0.2163101945812457,0,0.0,-0.755868544600939,0.14285714285714285,0,0.0,1.1333333333333333,0.5,0.1000242541838468,0.6989758063706042,0.16666666666666666,1.0,0.17142857142857143,0.4,1,0.5666555851063829,0,0,1.0,0,552.18,2,2.0,561.0,2,83,7
160754,46,1.0,369.0,86.99499999999998,93.62,214.0,2.0,1.0,1.0,153.81,0.1649728997289972,4.0,0.0,0.5,0.0,1,0.0,369,0.1973318437935058,0.2828002080488914,0.0,304.4937804878048,0.7342568018280133,0,0.0,-0.3395931142410016,0.0625,0,0.0,0.8333333333333333,0.5,0.5025951976715983,0.7678741534351023,0.3333333333333333,1.0,0.09732142857142857,0.4,1,0.6598915989159889,0,0,1.0,0,93.62,1,2.0,214.0,1,86,8
164522,48,1.0,365.0,0.0,328.32,233.0,13.0,1.0,1.0,280.66,0.1667808219178082,4.0,0.0,0.5,0.0,1,0.0,365,-0.1952375948622692,0.0,0.0,561.7044657534246,0.0680537617621594,0,0.0,-0.4585289514866979,0.0625,0,0.0,1.3083333333333331,0.5,0.0923761015441831,0.7036184325547696,0.3333333333333333,1.0,0.2544642857142857,0.4,1,0.667123287671233,0,0,1.0,0,328.32,1,13.0,233.0,1,89,8
171470,24,0.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.5,0.0,1,0.0,359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.95,0.0,0.0,0.7093860217147386,0.0,0.0,0.0,0.4,1,0.4239206128133704,0,0,0.0,0,0.0,0,0.0,0.0,0,37,5
174997,32,0.0,118.33333333333331,37.19749999999999,295.215,112.0,2.0,1.0,1.0,203.6075,0.3429577464788732,1.75,0.0,0.5,0.0,1,0.0,355,0.2304639213370872,0.0456730474073892,0.0,837.9452323943661,0.1620233043330163,0,0.0,0.298904538341158,0.14285714285714285,0,0.0,1.8666666666666667,0.5,0.3415555016573693,0.7560087478713275,0.0,1.0,0.18571428571428572,0.4,1,0.6001760563380282,0,0,0.0,0,590.43,2,4.0,224.0,2,97,7
175032,29,1.0,355.0,73.97499999999997,151.66,182.0,1.0,1.0,1.0,166.83,0.1714788732394366,3.5,0.0,0.5,0.0,1,0.0,355,0.2151141916493417,0.2217077264281003,0.0,343.2938450704225,0.5695085084943017,0,0.0,-0.1392801251956181,0.0714285714285714,0,0.0,1.0166666666666666,0.5,0.4604899345137035,0.7654225098534704,0.3333333333333333,1.0,0.09285714285714283,0.4,1,0.6001760563380282,0,0,1.0,0,151.66,1,1.0,182.0,1,58,7
181157,53,0.5,116.66666666666669,34.204999999999984,251.7,161.5,1.5,1.0,1.0,206.6,0.3478571428571428,1.75,0.0,0.5,0.0,1,0.0,350,0.1372936648958724,0.0413903678606001,0.0,862.4074285714286,0.2855419463801643,0,0.0,-0.0109546165884193,0.14285714285714285,0,0.0,2.0,0.5,0.3318780823025306,0.7485061268160415,0.16666666666666666,1.0,0.17857142857142858,0.4,1,0.60875,0,0,1.0,0,503.4,2,3.0,323.0,2,110,7
182191,19,0.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.5,0.0,1,0.0,349,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0666666666666669,0.0,0.0,0.7093860217147386,0.0,0.0,0.0,0.4,1,0.6104942693409743,0,0,0.0,0,0.0,0,0.0,0.0,0,68,7
187212,54,0.6666666666666666,68.8,0.0,414.19000000000005,217.3333333333333,2.0,1.0,1.0,315.76166666666666,0.5308866279069768,1.3333333333333333,0.0,0.5,0.0,2,0.0,344,-0.2680749389447626,0.0,0.0,2011.603757267442,-0.1756908272896298,0,0.0,-0.3604590505998954,0.1875,0,0.0,2.35,0.5,-0.0211388686770688,0.6883915375220815,0.2222222222222222,1.0,0.23482142857142857,0.4,1,0.7078488372093024,0,0,2.0,0,1242.5700000000002,3,6.0,652.0,3,128,8
189676,35,0.0,342.0,33.80499999999998,0.0,207.0,13.0,0.0,1.0,207.0,0.0889985380116959,7.0,0.0,0.5,0.0,1,0.0,342,-0.147887323943662,0.1633091787439612,0.0,221.07236842105263,0.0,0,0.0,-0.295774647887324,0.5714285714285714,1,1.0,1.2666666666666666,0.0,0.3305845258307058,0.7280446698958809,0.0,0.0,0.5142857142857142,0.4,1,0.6229897660818714,0,0,0.0,0,0.0,0,13.0,207.0,1,65,7
190866,37,0.4,37.888888888888886,0.0,416.2,169.2,2.25,1.0,1.0,292.7,0.8925953079178885,0.9,0.0,0.5,0.0,2,0.0,341,-0.1202756012936501,0.0,0.0,3135.151759530792,-0.1813962730098355,0,0.0,-0.0591549295774647,0.2777777777777778,0,0.0,2.85,0.5,0.0534400517422589,0.705526484423312,0.13333333333333333,1.0,0.3376984126984127,0.4,1,0.8033357771260997,0,0,2.0,0,2081.0,5,9.0,846.0,5,186,9
195192,28,0.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.5,0.0,1,0.0,337,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.275,0.0,0.0,0.7093860217147386,0.0,0.0,0.0,0.4,1,0.5419139465875372,0,0,0.0,0,0.0,0,0.0,0.0,0,69,6
204943,41,0.6666666666666666,65.6,56.870000000000005,229.53666666666663,138.33333333333334,4.0,1.0,1.0,183.935,0.5567835365853658,0.6666666666666666,0.0,0.5,0.0,1,0.0,328,0.241258439343071,0.0515308850046665,0.0,1228.9437576219514,0.3484532375802476,0,0.0,0.1340636411058945,0.375,0,0.0,3.2416666666666667,0.5,0.405174225887299,0.7624002101257721,0.2222222222222222,1.0,0.46964285714285714,0.4,1,0.3711890243902439,0,0,2.0,0,688.61,3,8.0,415.0,3,99,4
204997,38,0.5,164.0,54.31499999999997,244.235,71.0,4.0,1.0,1.0,186.49,0.2783917682926829,1.6666666666666667,0.0,0.5,0.0,1,0.0,328,0.4311435649731679,0.0970829535095715,0.0,623.0073704268293,0.3067315743907803,1,0.3333333333333333,0.5555555555555556,0.1,0,0.0,2.033333333333333,0.3333333333333333,0.3969116339235184,0.7752181030929607,0.16666666666666666,0.7333333333333334,0.16714285714285715,0.4,1,0.4639862804878049,0,0,1.0,0,488.47,2,4.0,71.0,1,75,5
205044,40,1.0,328.0,0.0,553.05,369.0,2.0,1.0,1.0,461.025,0.1855945121951219,3.5,0.0,0.5,0.0,1,0.0,328,-0.939854143524483,0.0,0.0,1026.764519817073,-0.5698491321193886,0,0.0,-1.3098591549295775,0.0714285714285714,0,0.0,0.9666666666666668,0.5,-0.4909046810574822,0.5989531998289498,0.3333333333333333,1.0,0.10714285714285711,0.4,1,0.6495807926829268,0,0,1.0,0,553.05,1,2.0,369.0,1,74,7
206011,39,0.25,54.5,42.72071428571428,261.64750000000004,113.33333333333331,4.0,1.0,1.0,198.0842857142857,0.6515672782874617,1.1428571428571428,0.0,0.5,0.0,2,0.0,327,0.2739319154615814,0.0308099108501534,0.0,1548.7828669724772,0.2573056671255622,1,0.1428571428571428,0.2905581637976006,0.1875,0,0.0,2.35,0.4285714285714285,0.3594169756187705,0.7606883359713619,0.08333333333333333,0.8857142857142855,0.26339285714285715,0.4,1,0.7446483180428134,0,0,1.0,0,1046.59,4,8.0,340.0,3,156,8
216796,22,0.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.5,0.0,1,0.0,318,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.1583333333333332,0.0,0.0,0.7093860217147386,0.0,0.0,0.0,0.4,1,0.5742924528301887,0,0,0.0,0,0.0,0,0.0,0.0,0,49,6
217114,19,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.5,0.0,1,0.0,317,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.65,0.0,0.0,0.7093860217147386,0.0,0.0,0.0,0.4,1,0.8641561514195585,0,0,0.0,0,0.0,0,0.0,0.0,0,59,9
217136,38,0.0,158.5,0.0,539.57,236.5,2.0,1.0,1.0,337.52333333333337,0.2880520504731861,2.6666666666666665,0.0,0.5,0.0,1,0.0,317,-0.5060119647824136,0.0,0.0,1166.6914589905364,-0.5315857449012904,0,0.0,-0.4804381846635368,0.29166666666666663,1,0.3333333333333333,1.2666666666666666,0.3333333333333333,-0.0915137305629665,0.6651968926813183,0.0,0.7333333333333334,0.2494047619047619,0.4,1,0.7681388012618298,0,0,0.0,0,539.57,1,4.0,473.0,2,106,8
220725,40,0.3333333333333333,78.5,0.0,511.14,140.0,3.5,1.0,1.0,362.684,0.4846735668789809,1.4,0.0,0.5,0.0,2,0.0,314,-0.1636278290656654,0.0,0.0,2109.4001751592355,-0.4508863310577784,1,0.2,0.1236306729264475,0.14285714285714285,0,0.0,0.75,0.4,-0.1728805885681947,0.6824358941482996,0.1111111111111111,0.8400000000000001,0.20714285714285713,0.4,1,0.6785429936305732,0,0,1.0,0,1533.42,3,7.0,280.0,2,79,7
224996,42,0.0,155.5,0.0,448.805,231.0,0.0,1.0,1.0,376.2033333333333,0.2936093247588424,2.6666666666666665,0.0,0.5,0.0,1,0.0,311,-0.3599779700737625,0.0,0.0,1325.4816800643089,-0.2739465504761635,1,0.3333333333333333,-0.4460093896713615,0.0625,0,0.0,1.225,0.3333333333333333,-0.2166006413884171,0.6645635946580334,0.0,0.7333333333333334,0.06875,0.4,1,0.7829581993569132,0,0,0.0,0,897.61,2,0.0,231.0,1,102,8
226367,43,1.0,103.0,0.0,388.515,227.0,1.5,1.0,1.0,307.7575,0.3940129449838188,1.75,0.0,0.5,0.0,1,0.0,309,-0.2618909151063802,0.0,0.0,1455.1252669902913,-0.1028115641720717,0,0.0,-0.4209702660406886,0.14285714285714285,0,0.0,1.6,0.5,0.004745735306007,0.6911198967022659,0.3333333333333333,1.0,0.17857142857142858,0.4,1,0.6895226537216829,0,0,2.0,0,777.03,2,3.0,454.0,2,96,7
228195,26,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.5,0.0,1,0.0,308,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.1,0.0,0.0,0.7093860217147386,0.0,0.0,0.0,0.4,1,0.8894074675324675,0,0,0.0,0,0.0,0,0.0,0.0,0,116,9
228872,34,1.0,153.5,8.401666666666642,509.21,94.0,6.5,1.0,1.0,232.4033333333333,0.2974348534201954,2.6666666666666665,0.0,0.5,0.0,1,0.0,307,-0.0169136865375554,0.012050410445442,0.0,829.498216612378,-0.445407967754297,0,0.0,0.4115805946791862,0.29166666666666663,1,0.3333333333333333,1.6,0.3333333333333333,0.2484329102325707,0.7301305655456071,0.3333333333333333,0.7333333333333334,0.3136904761904762,0.4,1,0.7931596091205212,0,0,1.0,0,509.21,1,13.0,188.0,2,126,8
229108,25,0.0,307.0,0.0,438.61,0.0,0.0,1.0,0.0,438.61,0.0991449511400651,7.0,0.0,0.5,0.0,1,0.0,307,-0.1225038674974099,0.0,0.0,521.8316042345277,-0.2450077349948198,1,1.0,0.0,0.0,0,0.0,1.65,0.0,-0.4184170102676043,0.6636746417314877,0.0,0.0,0.0,0.4,1,0.694014657980456,0,0,0.0,0,438.61,1,0.0,0.0,0,121,7
229330,47,0.0,307.0,19.799999999999983,213.01,229.0,1.0,1.0,1.0,221.005,0.1982899022801303,2.5,0.0,0.5,0.0,1,0.0,307,-0.0190625738437082,0.0447953666206646,0.0,525.8767182410423,0.3953646801686086,0,0.0,-0.4334898278560251,0.1,0,0.0,1.4666666666666666,0.5,0.2852938798609428,0.7332342479073766,0.0,1.0,0.12428571428571429,0.4,1,0.4957247557003257,0,0,0.0,0,213.01,1,1.0,229.0,1,60,5
249521,59,1.0,144.5,0.0,642.02,141.5,1.5,1.0,1.0,308.34,0.3159602076124567,2.333333333333333,0.0,0.5,0.0,1,0.0,289,-0.3540760816271558,0.0,0.0,1169.0780449826989,-0.8223931648192568,0,0.0,0.1142410015649452,0.30952380952380953,1,0.3333333333333333,1.25,0.3333333333333333,0.0028619936939123,0.6843762023318423,0.3333333333333333,0.7333333333333334,0.26190476190476186,0.4,1,0.7372404844290658,0,0,1.0,0,642.02,1,3.0,283.0,2,78,7
252835,37,0.6,35.75,0.0,335.31,132.75,2.75,1.0,1.0,245.28333333333336,0.9578234265734268,0.8888888888888888,0.0,0.5,0.0,2,0.0,286,0.108613260053944,0.0,0.0,2819.2574737762243,0.0482124356008457,1,0.1111111111111111,0.1690140845070422,0.25,0,0.0,2.0666666666666664,0.4444444444444444,0.2067803918398145,0.7354063127422367,0.19999999999999998,0.911111111111111,0.3142857142857143,0.4,1,0.8513986013986015,0,0,3.0,0,1676.55,5,11.0,531.0,4,117,8
258451,23,0.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.5,0.0,1,0.0,282,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.3583333333333333,0.0,0.0,0.7093860217147386,0.0,0.0,0.0,0.4,1,0.6476063829787234,0,0,0.0,0,0.0,0,0.0,0.0,0,35,6
264470,45,0.5,92.33333333333331,0.0,436.51,200.0,4.5,1.0,1.0,318.255,0.4395306859205776,2.0,0.0,0.5,0.0,2,0.0,277,-0.2455015015447225,0.0,0.0,1678.5940613718412,-0.2390468215557986,0,0.0,-0.2519561815336464,0.125,0,0.0,1.5333333333333332,0.5,-0.029202037351443,0.6892896581449363,0.16666666666666666,1.0,0.2017857142857143,0.4,1,0.8790613718411553,0,0,1.0,0,873.02,2,9.0,400.0,2,118,8
276512,41,1.0,267.0,0.0,395.69,100.0,1.0,1.0,1.0,247.845,0.2279962546816479,4.0,0.0,0.5,0.0,1,0.0,267,0.1254219454055578,0.0,0.0,678.0927808988764,-0.1231780184220612,0,0.0,0.3740219092331768,0.0625,0,0.0,1.2166666666666668,0.5,0.1984962406015038,0.7358736026786867,0.3333333333333333,1.0,0.0830357142857143,0.4,1,0.9119850187265918,0,0,1.0,0,395.69,1,1.0,100.0,1,98,8
281952,36,1.5,87.33333333333333,3.874999999999972,342.36,131.5,1.0,1.0,1.0,236.93,0.4646946564885496,2.0,0.0,0.5,0.0,1,0.0,262,0.102519804134308,0.004088760393365,0.0,1321.2012595419849,0.0282007976269885,0,0.0,0.1768388106416275,0.125,0,0.0,2.6833333333333336,0.5,0.2337941628264209,0.7373584676111863,0.5,1.0,0.1517857142857143,0.4,1,0.9293893129770991,0,0,3.0,0,684.72,2,2.0,263.0,2,158,8
283325,50,0.0,261.0,0.0,453.27,527.0,4.0,1.0,1.0,490.135,0.2332375478927203,3.5,0.0,0.5,0.0,1,0.0,261,-1.2927625631003823,0.0,0.0,1371.8146264367815,-0.2866205878596064,0,0.0,-2.298904538341158,0.0714285714285714,0,0.0,1.2333333333333334,0.5,-0.5850432532945264,0.5654558094929856,0.0,1.0,0.13571428571428568,0.4,1,0.8163314176245211,0,0,0.0,0,453.27,1,4.0,527.0,1,99,7
290123,40,0.5,42.5,0.0,355.5725,243.66666666666663,3.0,1.0,1.0,307.61285714285714,0.8355392156862744,0.8571428571428571,0.0,0.5,0.0,2,0.0,255,-0.2673016152976728,0.0,0.0,3084.271264705882,-0.0093032827601868,1,0.1428571428571428,-0.5252999478351588,0.25,0,0.0,2.341666666666667,0.4285714285714285,0.0052134945659079,0.6907751835896949,0.16666666666666666,0.8857142857142855,0.3178571428571429,0.4,1,0.7161764705882352,0,0,2.0,0,1422.29,4,6.0,731.0,3,102,6
297546,51,1.0,62.25,0.0,497.77,110.66666666666669,6.333333333333333,1.0,1.0,265.508,0.6111947791164659,1.2,0.0,0.5,0.0,2,0.0,249,-0.0528421346389803,0.0,0.0,1947.3252409638555,-0.4129351821626763,0,0.0,0.3072509128847156,0.35,1,0.2,3.775,0.4,0.1413760206969037,0.718107685120601,0.3333333333333333,0.8400000000000001,0.41547619047619044,0.4,1,0.733433734939759,0,0,2.0,0,995.54,2,19.0,332.0,3,163,6
298253,46,2.0,249.0,0.0,712.42,0.0,0.0,1.0,0.0,712.42,0.1222389558232931,8.0,0.0,0.5,0.0,1,0.0,249,-0.511112845768461,0.0,0.0,1045.025722891566,-1.022225691536922,1,1.0,0.0,0.0,0,0.0,1.1916666666666669,0.0,-1.303888754143423,0.5577086020015132,0.6666666666666666,0.0,0.0,0.4,1,0.9779116465863454,0,0,2.0,0,712.42,1,0.0,0.0,0,98,8
299476,38,0.0,248.0,109.11499999999998,192.38,71.0,1.0,1.0,1.0,131.69,0.2454637096774193,4.5,0.0,0.5,0.0,1,0.0,248,0.5047395569685128,0.4142873414837876,0.0,387.9013911290322,0.45392355838147,0,0.0,0.5555555555555556,0.05555555555555555,0,0.0,1.5833333333333333,0.5,0.5741288705635056,0.7961278005006365,0.0,1.0,0.07539682539682539,0.4,1,1.104586693548387,0,0,0.0,0,192.38,1,1.0,71.0,1,187,9
306165,20,0.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.5,0.0,1,0.0,242,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.2166666666666668,0.0,0.0,0.7093860217147386,0.0,0.0,0.0,0.4,1,1.0061983471074378,0,0,0.0,0,0.0,0,0.0,0.0,0,89,8
306819,59,1.0,241.0,30.72499999999997,50.16,370.0,1.0,1.0,1.0,210.08,0.2525933609958506,3.0,0.0,0.5,0.0,1,0.0,241,-0.2292498055617913,0.0731269040365574,0.0,636.7777593360995,0.8576193247136632,0,0.0,-1.3161189358372458,0.0833333333333333,0,0.0,1.3666666666666667,0.5,0.3206241409976554,0.7213595101303518,0.3333333333333333,1.0,0.10595238095238092,0.4,1,0.7577800829875517,0,0,1.0,0,50.16,1,1.0,370.0,1,65,6
312488,30,1.0,237.0,0.0,407.1,299.0,0.0,1.0,1.0,353.05,0.2568565400843882,4.0,0.0,0.5,0.0,1,0.0,237,-0.5136200697501057,0.0,0.0,1088.198417721519,-0.1555656481074101,0,0.0,-0.8716744913928012,0.0625,0,0.0,0.9583333333333331,0.5,-0.1417252809442961,0.6602174210234399,0.3333333333333333,1.0,0.06875,0.4,1,1.027426160337553,0,0,1.0,0,407.1,1,0.0,299.0,1,76,8
313724,51,1.0,78.66666666666667,0.0,289.42,253.0,1.0,1.0,1.0,271.21,0.5158898305084746,1.0,0.0,0.5,0.0,2,0.0,236,-0.2026259913727783,0.0,0.0,1678.973771186441,0.1784725868945058,0,0.0,-0.5837245696400626,0.25,0,0.0,2.1416666666666666,0.5,0.1229363731910422,0.7057915612668,0.3333333333333333,1.0,0.2892857142857143,0.4,1,0.5158898305084746,0,0,2.0,0,578.84,2,1.0,506.0,2,89,4
316527,41,0.5,78.0,0.0,345.36,160.0,2.0,1.0,1.0,252.68,0.5202991452991453,1.5,0.0,0.5,0.0,2,0.0,234,0.0090601308864491,0.0,0.0,1577.6302564102566,0.0196852069998153,0,0.0,-0.001564945226917,0.16666666666666666,0,0.0,1.8166666666666669,0.5,0.1828603767483224,0.7261898222254854,0.16666666666666666,1.0,0.2119047619047619,0.4,1,0.7804487179487181,0,0,1.0,0,690.72,2,4.0,320.0,2,98,6
317688,40,0.5,33.285714285714285,1.8374999999999773,309.685,168.25,1.6666666666666667,1.0,1.0,238.9675,1.0450643776824036,1.0,0.0,0.5,0.0,2,0.0,233,0.0338708172463853,0.0009611662673794,0.0,2996.837060085837,0.1209497722079506,0,0.0,-0.05320813771518,0.25,0,0.0,2.341666666666667,0.5,0.2272051095480637,0.731878281004215,0.16666666666666666,1.0,0.29880952380952386,0.4,1,1.0450643776824036,0,0,2.0,0,1238.74,4,5.0,673.0,4,133,8
322867,46,1.0,228.0,59.78499999999997,173.04,189.0,7.0,1.0,1.0,181.02,0.2669956140350877,4.0,0.0,0.5,0.0,1,0.0,228,0.1628610705376756,0.1651336868854269,0.0,579.9785526315789,0.508820732624647,0,0.0,-0.1830985915492957,0.0625,0,0.0,1.0166666666666666,0.5,0.4146010186757215,0.7576396392586808,0.3333333333333333,1.0,0.16875,0.4,1,1.0679824561403508,0,0,1.0,0,173.04,1,7.0,189.0,1,82,8
324191,39,0.0,227.0,183.17,29.27,86.0,8.0,1.0,1.0,57.635,0.2681718061674009,3.5,0.0,0.5,0.0,1,0.0,227,0.6892875313607059,1.5890517914461697,0.0,185.4729845814978,0.9169162207808796,0,0.0,0.4616588419405321,0.0714285714285714,0,0.0,1.25,0.5,0.8136146818659552,0.8304557202173759,0.0,1.0,0.19285714285714284,0.4,1,0.9386013215859031,0,0,0.0,0,29.27,1,8.0,86.0,1,68,7
